"","time_interval","number_of_pickups","is_weekend","is_night","dayInWeek","dayInMonth","month","hour","minute","feels_like","is_raining_last_hour","number_of_crashes","taxis_pickup_count","total_arrests","is_holiday","is_persons_injured"
"1288",2014-05-15 19:45:00,64,0,0,4,15,5,19,45,21.32,0,0,356,37,0,0
"1289",2014-05-15 20:00:00,82,0,0,4,15,5,20,0,21.32,0,1,308,37,0,1
"1290",2014-05-15 20:15:00,71,0,0,4,15,5,20,15,21.32,0,1,423,37,0,1
"1291",2014-05-15 20:30:00,82,0,0,4,15,5,20,30,21.97,0,0,427,37,0,0
"1292",2014-05-15 20:45:00,63,0,1,4,15,5,20,45,21.97,0,0,429,37,0,0
"1293",2014-05-15 21:00:00,64,0,1,4,15,5,21,0,21.97,0,1,462,37,0,0
"1294",2014-05-15 21:15:00,66,0,1,4,15,5,21,15,21.97,0,0,484,37,0,0
"1295",2014-05-15 21:30:00,57,0,1,4,15,5,21,30,20.37,0,0,553,37,0,0
"1296",2014-05-15 21:45:00,47,0,1,4,15,5,21,45,20.37,0,0,615,37,0,0
"1297",2014-05-15 22:00:00,44,0,1,4,15,5,22,0,20.37,0,1,665,37,0,0
"1298",2014-05-15 22:15:00,39,0,1,4,15,5,22,15,20.37,0,0,725,37,0,0
"1299",2014-05-15 22:30:00,38,0,1,4,15,5,22,30,19.32,0,0,751,37,0,0
"1300",2014-05-15 22:45:00,27,0,1,4,15,5,22,45,19.32,0,0,821,37,0,0
"1301",2014-05-15 23:00:00,23,0,1,4,15,5,23,0,19.32,0,0,790,37,0,0
"1302",2014-05-15 23:15:00,21,0,1,4,15,5,23,15,19.32,0,0,792,37,0,0
"1303",2014-05-15 23:30:00,20,0,1,4,15,5,23,30,18.58,0,1,773,37,0,0
"1304",2014-05-15 23:45:00,19,0,1,4,15,5,23,45,18.58,0,0,803,37,0,0
"1305",2014-05-16 00:00:00,0,0,1,5,16,5,0,0,18.58,0,0,834,42,0,0
"1306",2014-05-16 17:00:00,117,0,0,5,16,5,17,0,20.32,0,1,576,42,0,0
"1307",2014-05-16 17:15:00,114,0,0,5,16,5,17,15,20.32,0,1,556,42,0,0
"1308",2014-05-16 17:30:00,94,0,0,5,16,5,17,30,19.87,1,0,574,42,0,0
"1309",2014-05-16 17:45:00,120,0,0,5,16,5,17,45,19.87,1,0,538,42,0,0
"1310",2014-05-16 18:00:00,105,0,0,5,16,5,18,0,19.87,1,1,532,42,0,0
"1311",2014-05-16 18:15:00,85,0,0,5,16,5,18,15,19.87,1,2,572,42,0,0
"1312",2014-05-16 18:30:00,98,0,0,5,16,5,18,30,19.65,1,1,482,42,0,1
"1313",2014-05-16 18:45:00,107,0,0,5,16,5,18,45,19.65,1,1,446,42,0,1
"1314",2014-05-16 19:00:00,119,0,0,5,16,5,19,0,19.65,1,0,360,42,0,0
"1315",2014-05-16 19:15:00,102,0,0,5,16,5,19,15,19.65,1,0,353,42,0,0
"1316",2014-05-16 19:30:00,102,0,0,5,16,5,19,30,19.74,1,0,308,42,0,0
"1317",2014-05-16 19:45:00,157,0,0,5,16,5,19,45,19.74,1,0,305,42,0,0
"1318",2014-05-16 20:00:00,104,0,0,5,16,5,20,0,19.74,1,1,318,42,0,0
"1319",2014-05-16 20:15:00,50,0,0,5,16,5,20,15,19.74,1,0,413,42,0,0
"1320",2014-05-16 20:30:00,75,0,0,5,16,5,20,30,19.86,1,0,503,42,0,0
"1321",2014-05-16 20:45:00,86,0,1,5,16,5,20,45,19.86,1,0,496,42,0,0
"1322",2014-05-16 21:00:00,121,0,1,5,16,5,21,0,19.86,1,0,542,42,0,0
"1323",2014-05-16 21:15:00,84,0,1,5,16,5,21,15,19.86,1,0,611,42,0,0
"1324",2014-05-16 21:30:00,77,0,1,5,16,5,21,30,19.63,1,0,635,42,0,0
"1325",2014-05-16 21:45:00,53,0,1,5,16,5,21,45,19.63,1,0,682,42,0,0
"1326",2014-05-16 22:00:00,66,0,1,5,16,5,22,0,19.63,1,0,690,42,0,0
"1327",2014-05-16 22:15:00,55,0,1,5,16,5,22,15,19.63,1,0,738,42,0,0
"1328",2014-05-16 22:30:00,50,0,1,5,16,5,22,30,19.01,1,1,691,42,0,0
"1329",2014-05-16 22:45:00,58,0,1,5,16,5,22,45,19.01,1,0,704,42,0,0
"1330",2014-05-16 23:00:00,36,0,1,5,16,5,23,0,19.01,1,2,713,42,0,1
"1331",2014-05-16 23:15:00,26,0,1,5,16,5,23,15,19.01,1,0,692,42,0,0
"1332",2014-05-16 23:30:00,40,0,1,5,16,5,23,30,17.39,1,0,746,42,0,0
"1333",2014-05-16 23:45:00,23,0,1,5,16,5,23,45,17.39,1,0,763,42,0,0
"1334",2014-05-17 00:00:00,2,1,1,6,17,5,0,0,17.39,1,0,759,36,0,0
"1335",2014-05-17 17:00:00,44,1,0,6,17,5,17,0,18.26,0,0,615,36,0,0
"1336",2014-05-17 17:15:00,39,1,0,6,17,5,17,15,18.26,0,1,552,36,0,0
"1337",2014-05-17 17:30:00,50,1,0,6,17,5,17,30,19.38,0,0,566,36,0,0
"1338",2014-05-17 17:45:00,61,1,0,6,17,5,17,45,19.38,0,0,545,36,0,0
"1339",2014-05-17 18:00:00,49,1,0,6,17,5,18,0,19.38,0,0,524,36,0,0
"1340",2014-05-17 18:15:00,57,1,0,6,17,5,18,15,19.38,0,0,485,36,0,0
"1341",2014-05-17 18:30:00,46,1,0,6,17,5,18,30,19.37,0,0,474,36,0,0
"1342",2014-05-17 18:45:00,50,1,0,6,17,5,18,45,19.37,0,0,496,36,0,0
"1343",2014-05-17 19:00:00,42,1,0,6,17,5,19,0,19.37,0,0,429,36,0,0
"1344",2014-05-17 19:15:00,42,1,0,6,17,5,19,15,19.37,0,0,374,36,0,0
"1345",2014-05-17 19:30:00,30,1,0,6,17,5,19,30,19.84,0,0,348,36,0,0
"1346",2014-05-17 19:45:00,36,1,0,6,17,5,19,45,19.84,0,0,329,36,0,0
"1347",2014-05-17 20:00:00,31,1,0,6,17,5,20,0,19.84,0,0,392,36,0,0
"1348",2014-05-17 20:15:00,19,1,0,6,17,5,20,15,19.84,0,1,394,36,0,0
"1349",2014-05-17 20:30:00,21,1,0,6,17,5,20,30,19.82,0,0,433,36,0,0
"1350",2014-05-17 20:45:00,23,1,1,6,17,5,20,45,19.82,0,1,517,36,0,0
"1351",2014-05-17 21:00:00,29,1,1,6,17,5,21,0,19.82,0,1,577,36,0,0
"1352",2014-05-17 21:15:00,27,1,1,6,17,5,21,15,19.82,0,1,580,36,0,0
"1353",2014-05-17 21:30:00,26,1,1,6,17,5,21,30,19.04,0,0,618,36,0,0
"1354",2014-05-17 21:45:00,34,1,1,6,17,5,21,45,19.04,0,1,612,36,0,1
"1355",2014-05-17 22:00:00,43,1,1,6,17,5,22,0,19.04,0,0,660,36,0,0
"1356",2014-05-17 22:15:00,33,1,1,6,17,5,22,15,19.04,0,0,629,36,0,0
"1357",2014-05-17 22:30:00,48,1,1,6,17,5,22,30,17.85,0,0,656,36,0,0
"1358",2014-05-17 22:45:00,34,1,1,6,17,5,22,45,17.85,0,0,652,36,0,0
"1359",2014-05-17 23:00:00,41,1,1,6,17,5,23,0,17.85,0,0,660,36,0,0
"1360",2014-05-17 23:15:00,43,1,1,6,17,5,23,15,17.85,0,0,683,36,0,0
"1361",2014-05-17 23:30:00,30,1,1,6,17,5,23,30,17.14,0,0,702,36,0,0
"1362",2014-05-17 23:45:00,47,1,1,6,17,5,23,45,17.14,0,0,765,36,0,0
"1363",2014-05-18 00:00:00,1,1,1,7,18,5,0,0,17.14,0,0,679,20,0,0
"1364",2014-05-18 17:00:00,39,1,0,7,18,5,17,0,16.48,0,0,560,20,0,0
"1365",2014-05-18 17:15:00,27,1,0,7,18,5,17,15,16.48,0,0,531,20,0,0
"1366",2014-05-18 17:30:00,25,1,0,7,18,5,17,30,17.18,0,0,559,20,0,0
"1367",2014-05-18 17:45:00,32,1,0,7,18,5,17,45,17.18,0,0,580,20,0,0
"1368",2014-05-18 18:00:00,31,1,0,7,18,5,18,0,17.18,0,0,542,20,0,0
"1369",2014-05-18 18:15:00,22,1,0,7,18,5,18,15,17.18,0,0,481,20,0,0
"1370",2014-05-18 18:30:00,19,1,0,7,18,5,18,30,16.99,0,1,530,20,0,0
"1371",2014-05-18 18:45:00,31,1,0,7,18,5,18,45,16.99,0,0,537,20,0,0
"1372",2014-05-18 19:00:00,19,1,0,7,18,5,19,0,16.99,0,0,448,20,0,0
"1373",2014-05-18 19:15:00,9,1,0,7,18,5,19,15,16.99,0,0,443,20,0,0
"1374",2014-05-18 19:30:00,14,1,0,7,18,5,19,30,16.26,0,0,471,20,0,0
"1375",2014-05-18 19:45:00,23,1,0,7,18,5,19,45,16.26,0,0,468,20,0,0
"1376",2014-05-18 20:00:00,13,1,0,7,18,5,20,0,16.26,0,0,468,20,0,0
"1377",2014-05-18 20:15:00,19,1,0,7,18,5,20,15,16.26,0,0,487,20,0,0
"1378",2014-05-18 20:30:00,19,1,0,7,18,5,20,30,16.75,0,1,547,20,0,0
"1379",2014-05-18 20:45:00,12,1,1,7,18,5,20,45,16.75,0,0,596,20,0,0
"1380",2014-05-18 21:00:00,20,1,1,7,18,5,21,0,16.75,0,0,600,20,0,0
"1381",2014-05-18 21:15:00,5,1,1,7,18,5,21,15,16.75,0,0,552,20,0,0
"1382",2014-05-18 21:30:00,15,1,1,7,18,5,21,30,16.69,0,0,598,20,0,0
"1383",2014-05-18 21:45:00,36,1,1,7,18,5,21,45,16.69,0,0,659,20,0,0
"1384",2014-05-18 22:00:00,10,1,1,7,18,5,22,0,16.69,0,0,664,20,0,0
"1385",2014-05-18 22:15:00,12,1,1,7,18,5,22,15,16.69,0,0,645,20,0,0
"1386",2014-05-18 22:30:00,14,1,1,7,18,5,22,30,15.84,0,0,686,20,0,0
"1387",2014-05-18 22:45:00,10,1,1,7,18,5,22,45,15.84,0,0,705,20,0,0
"1388",2014-05-18 23:00:00,11,1,1,7,18,5,23,0,15.84,0,0,676,20,0,0
"1389",2014-05-18 23:15:00,4,1,1,7,18,5,23,15,15.84,0,0,624,20,0,0
"1390",2014-05-18 23:30:00,5,1,1,7,18,5,23,30,15.35,0,0,660,20,0,0
"1391",2014-05-18 23:45:00,7,1,1,7,18,5,23,45,15.35,0,0,701,20,0,0
"1392",2014-05-19 00:00:00,1,0,1,1,19,5,0,0,15.35,0,1,566,28,0,1
"1393",2014-05-19 17:00:00,63,0,0,1,19,5,17,0,18.91,0,0,585,28,0,0
"1394",2014-05-19 17:15:00,80,0,0,1,19,5,17,15,18.91,0,0,582,28,0,0
"1395",2014-05-19 17:30:00,64,0,0,1,19,5,17,30,19.79,0,0,674,28,0,0
"1396",2014-05-19 17:45:00,72,0,0,1,19,5,17,45,19.79,0,0,614,28,0,0
"1397",2014-05-19 18:00:00,69,0,0,1,19,5,18,0,19.79,0,0,575,28,0,0
"1398",2014-05-19 18:15:00,49,0,0,1,19,5,18,15,19.79,0,1,586,28,0,0
"1399",2014-05-19 18:30:00,54,0,0,1,19,5,18,30,20.08,0,0,569,28,0,0
"1400",2014-05-19 18:45:00,45,0,0,1,19,5,18,45,20.08,0,0,573,28,0,0
"1401",2014-05-19 19:00:00,45,0,0,1,19,5,19,0,20.08,0,1,523,28,0,0
"1402",2014-05-19 19:15:00,43,0,0,1,19,5,19,15,20.08,0,1,443,28,0,0
"1403",2014-05-19 19:30:00,40,0,0,1,19,5,19,30,19.89,0,0,435,28,0,0
"1404",2014-05-19 19:45:00,31,0,0,1,19,5,19,45,19.89,0,0,429,28,0,0
"1405",2014-05-19 20:00:00,38,0,0,1,19,5,20,0,19.89,0,0,500,28,0,0
"1406",2014-05-19 20:15:00,40,0,0,1,19,5,20,15,19.89,0,0,549,28,0,0
"1407",2014-05-19 20:30:00,32,0,0,1,19,5,20,30,19.6,0,0,547,28,0,0
"1408",2014-05-19 20:45:00,35,0,1,1,19,5,20,45,19.6,0,0,614,28,0,0
"1409",2014-05-19 21:00:00,32,0,1,1,19,5,21,0,19.6,0,0,607,28,0,0
"1410",2014-05-19 21:15:00,29,0,1,1,19,5,21,15,19.6,0,0,625,28,0,0
"1411",2014-05-19 21:30:00,30,0,1,1,19,5,21,30,19.92,0,0,723,28,0,0
"1412",2014-05-19 21:45:00,25,0,1,1,19,5,21,45,19.92,0,1,751,28,0,1
"1413",2014-05-19 22:00:00,12,0,1,1,19,5,22,0,19.92,0,1,786,28,0,1
"1414",2014-05-19 22:15:00,18,0,1,1,19,5,22,15,19.92,0,0,792,28,0,0
"1415",2014-05-19 22:30:00,13,0,1,1,19,5,22,30,18.21,0,0,878,28,0,0
"1416",2014-05-19 22:45:00,17,0,1,1,19,5,22,45,18.21,0,0,941,28,0,0
"1417",2014-05-19 23:00:00,17,0,1,1,19,5,23,0,18.21,0,0,806,28,0,0
"1418",2014-05-19 23:15:00,6,0,1,1,19,5,23,15,18.21,0,0,767,28,0,0
"1419",2014-05-19 23:30:00,11,0,1,1,19,5,23,30,17.85,0,0,712,28,0,0
"1420",2014-05-19 23:45:00,9,0,1,1,19,5,23,45,17.85,0,0,791,28,0,0
"1421",2014-05-20 00:00:00,1,0,1,2,20,5,0,0,17.85,0,0,796,47,0,0
"1422",2014-05-20 17:00:00,81,0,0,2,20,5,17,0,23.03,0,1,590,47,0,0
"1423",2014-05-20 17:15:00,75,0,0,2,20,5,17,15,23.03,0,1,598,47,0,0
"1424",2014-05-20 17:30:00,90,0,0,2,20,5,17,30,23.54,0,1,603,47,0,0
"1425",2014-05-20 17:45:00,100,0,0,2,20,5,17,45,23.54,0,0,615,47,0,0
"1426",2014-05-20 18:00:00,94,0,0,2,20,5,18,0,23.54,0,1,609,47,0,0
"1427",2014-05-20 18:15:00,73,0,0,2,20,5,18,15,23.54,0,0,531,47,0,0
"1428",2014-05-20 18:30:00,60,0,0,2,20,5,18,30,24.27,0,0,449,47,0,0
"1429",2014-05-20 18:45:00,58,0,0,2,20,5,18,45,24.27,0,0,451,47,0,0
"1430",2014-05-20 19:00:00,70,0,0,2,20,5,19,0,24.27,0,1,405,47,0,0
"1431",2014-05-20 19:15:00,62,0,0,2,20,5,19,15,24.27,0,0,373,47,0,0
"1432",2014-05-20 19:30:00,60,0,0,2,20,5,19,30,24.66,0,0,321,47,0,0
"1433",2014-05-20 19:45:00,61,0,0,2,20,5,19,45,24.66,0,0,330,47,0,0
"1434",2014-05-20 20:00:00,69,0,0,2,20,5,20,0,24.66,0,0,354,47,0,0
"1435",2014-05-20 20:15:00,61,0,0,2,20,5,20,15,24.66,0,0,337,47,0,0
"1436",2014-05-20 20:30:00,49,0,0,2,20,5,20,30,24.81,0,0,423,47,0,0
"1437",2014-05-20 20:45:00,40,0,1,2,20,5,20,45,24.81,0,0,475,47,0,0
"1438",2014-05-20 21:00:00,49,0,1,2,20,5,21,0,24.81,0,0,527,47,0,0
"1439",2014-05-20 21:15:00,50,0,1,2,20,5,21,15,24.81,0,0,551,47,0,0
"1440",2014-05-20 21:30:00,56,0,1,2,20,5,21,30,24.07,0,0,625,47,0,0
"1441",2014-05-20 21:45:00,48,0,1,2,20,5,21,45,24.07,0,0,656,47,0,0
"1442",2014-05-20 22:00:00,35,0,1,2,20,5,22,0,24.07,0,0,774,47,0,0
"1443",2014-05-20 22:15:00,26,0,1,2,20,5,22,15,24.07,0,0,831,47,0,0
"1444",2014-05-20 22:30:00,20,0,1,2,20,5,22,30,23.16,0,1,798,47,0,0
"1445",2014-05-20 22:45:00,22,0,1,2,20,5,22,45,23.16,0,0,838,47,0,0
"1446",2014-05-20 23:00:00,17,0,1,2,20,5,23,0,23.16,0,0,789,47,0,0
"1447",2014-05-20 23:15:00,12,0,1,2,20,5,23,15,23.16,0,0,760,47,0,0
"1448",2014-05-20 23:30:00,10,0,1,2,20,5,23,30,22.95,0,0,768,47,0,0
"1449",2014-05-20 23:45:00,10,0,1,2,20,5,23,45,22.95,0,0,814,47,0,0
"1450",2014-05-21 00:00:00,0,0,1,3,21,5,0,0,22.95,0,0,743,50,0,0
"1451",2014-05-21 17:00:00,100,0,0,3,21,5,17,0,21.39,0,2,641,50,0,0
"1452",2014-05-21 17:15:00,102,0,0,3,21,5,17,15,21.39,0,1,554,50,0,1
"1453",2014-05-21 17:30:00,123,0,0,3,21,5,17,30,21.58,0,1,637,50,0,0
"1454",2014-05-21 17:45:00,118,0,0,3,21,5,17,45,21.58,0,0,600,50,0,0
"1455",2014-05-21 18:00:00,101,0,0,3,21,5,18,0,21.58,0,0,568,50,0,0
"1456",2014-05-21 18:15:00,108,0,0,3,21,5,18,15,21.58,0,0,531,50,0,0
"1457",2014-05-21 18:30:00,78,0,0,3,21,5,18,30,22.46,0,0,519,50,0,0
"1458",2014-05-21 18:45:00,68,0,0,3,21,5,18,45,22.46,0,1,506,50,0,0
"1459",2014-05-21 19:00:00,61,0,0,3,21,5,19,0,22.46,0,0,401,50,0,0
"1460",2014-05-21 19:15:00,60,0,0,3,21,5,19,15,22.46,0,0,384,50,0,0
"1461",2014-05-21 19:30:00,65,0,0,3,21,5,19,30,22.42,0,0,343,50,0,0
"1462",2014-05-21 19:45:00,63,0,0,3,21,5,19,45,22.42,0,0,334,50,0,0
"1463",2014-05-21 20:00:00,60,0,0,3,21,5,20,0,22.42,0,1,329,50,0,0
"1464",2014-05-21 20:15:00,56,0,0,3,21,5,20,15,22.42,0,0,350,50,0,0
"1465",2014-05-21 20:30:00,58,0,0,3,21,5,20,30,22.42,0,0,454,50,0,0
"1466",2014-05-21 20:45:00,65,0,1,3,21,5,20,45,22.42,0,0,458,50,0,0
"1467",2014-05-21 21:00:00,67,0,1,3,21,5,21,0,22.42,0,0,494,50,0,0
"1468",2014-05-21 21:15:00,37,0,1,3,21,5,21,15,22.42,0,0,530,50,0,0
"1469",2014-05-21 21:30:00,48,0,1,3,21,5,21,30,21.55,0,1,564,50,0,0
"1470",2014-05-21 21:45:00,56,0,1,3,21,5,21,45,21.55,0,2,628,50,0,0
"1471",2014-05-21 22:00:00,32,0,1,3,21,5,22,0,21.55,0,0,680,50,0,0
"1472",2014-05-21 22:15:00,41,0,1,3,21,5,22,15,21.55,0,0,695,50,0,0
"1473",2014-05-21 22:30:00,22,0,1,3,21,5,22,30,21.38,0,0,783,50,0,0
"1474",2014-05-21 22:45:00,22,0,1,3,21,5,22,45,21.38,0,0,812,50,0,0
"1475",2014-05-21 23:00:00,31,0,1,3,21,5,23,0,21.38,0,0,734,50,0,0
"1476",2014-05-21 23:15:00,16,0,1,3,21,5,23,15,21.38,0,0,764,50,0,0
"1477",2014-05-21 23:30:00,10,0,1,3,21,5,23,30,20.16,1,0,716,50,0,0
"1478",2014-05-21 23:45:00,14,0,1,3,21,5,23,45,20.16,1,1,711,50,0,0
"1479",2014-05-22 00:00:00,0,0,1,4,22,5,0,0,20.16,1,1,775,39,0,0
"1480",2014-05-22 17:00:00,120,0,0,4,22,5,17,0,16.03,0,1,599,39,0,1
"1481",2014-05-22 17:15:00,93,0,0,4,22,5,17,15,16.03,0,2,604,39,0,0
"1482",2014-05-22 17:30:00,128,0,0,4,22,5,17,30,15.73,0,0,582,39,0,0
"1483",2014-05-22 17:45:00,115,0,0,4,22,5,17,45,15.73,0,0,539,39,0,0
"1484",2014-05-22 18:00:00,98,0,0,4,22,5,18,0,15.73,0,3,539,39,0,0
"1485",2014-05-22 18:15:00,118,0,0,4,22,5,18,15,15.73,0,0,472,39,0,0
"1486",2014-05-22 18:30:00,100,0,0,4,22,5,18,30,16.14,0,0,438,39,0,0
"1487",2014-05-22 18:45:00,97,0,0,4,22,5,18,45,16.14,0,0,402,39,0,0
"1488",2014-05-22 19:00:00,72,0,0,4,22,5,19,0,16.14,0,0,380,39,0,0
"1489",2014-05-22 19:15:00,78,0,0,4,22,5,19,15,16.14,0,2,303,39,0,0
"1490",2014-05-22 19:30:00,59,0,0,4,22,5,19,30,16.14,0,0,322,39,0,0
"1491",2014-05-22 19:45:00,66,0,0,4,22,5,19,45,16.14,0,1,295,39,0,1
"1492",2014-05-22 20:00:00,58,0,0,4,22,5,20,0,16.14,0,0,335,39,0,0
"1493",2014-05-22 20:15:00,60,0,0,4,22,5,20,15,16.14,0,1,385,39,0,0
"1494",2014-05-22 20:30:00,70,0,0,4,22,5,20,30,16.86,0,0,397,39,0,0
"1495",2014-05-22 20:45:00,95,0,1,4,22,5,20,45,16.86,0,0,514,39,0,0
"1496",2014-05-22 21:00:00,64,0,1,4,22,5,21,0,16.86,0,0,468,39,0,0
"1497",2014-05-22 21:15:00,63,0,1,4,22,5,21,15,16.86,0,0,483,39,0,0
"1498",2014-05-22 21:30:00,58,0,1,4,22,5,21,30,16.17,1,0,496,39,0,0
"1499",2014-05-22 21:45:00,69,0,1,4,22,5,21,45,16.17,1,0,609,39,0,0
"1500",2014-05-22 22:00:00,96,0,1,4,22,5,22,0,16.17,1,0,607,39,0,0
"1501",2014-05-22 22:15:00,77,0,1,4,22,5,22,15,16.17,1,0,639,39,0,0
"1502",2014-05-22 22:30:00,85,0,1,4,22,5,22,30,16.17,1,0,780,39,0,0
"1503",2014-05-22 22:45:00,44,0,1,4,22,5,22,45,16.17,1,0,832,39,0,0
"1504",2014-05-22 23:00:00,27,0,1,4,22,5,23,0,16.17,1,0,747,39,0,0
"1505",2014-05-22 23:15:00,22,0,1,4,22,5,23,15,16.17,1,0,765,39,0,0
"1506",2014-05-22 23:30:00,21,0,1,4,22,5,23,30,15.66,0,1,753,39,0,0
"1507",2014-05-22 23:45:00,17,0,1,4,22,5,23,45,15.66,0,1,840,39,0,0
"1508",2014-05-23 00:00:00,2,0,1,5,23,5,0,0,15.66,0,0,750,41,0,0
"1509",2014-05-23 17:00:00,47,0,0,5,23,5,17,0,21.15,1,0,614,41,0,0
"1510",2014-05-23 17:15:00,34,0,0,5,23,5,17,15,21.15,1,1,574,41,0,0
"1511",2014-05-23 17:30:00,43,0,0,5,23,5,17,30,18.93,0,0,576,41,0,0
"1512",2014-05-23 17:45:00,36,0,0,5,23,5,17,45,18.93,0,0,580,41,0,0
"1513",2014-05-23 18:00:00,35,0,0,5,23,5,18,0,18.93,0,0,539,41,0,0
"1514",2014-05-23 18:15:00,46,0,0,5,23,5,18,15,18.93,0,0,532,41,0,0
"1515",2014-05-23 18:30:00,54,0,0,5,23,5,18,30,18.94,1,0,496,41,0,0
"1516",2014-05-23 18:45:00,111,0,0,5,23,5,18,45,18.94,1,0,452,41,0,0
"1517",2014-05-23 19:00:00,84,0,0,5,23,5,19,0,18.94,1,1,405,41,0,0
"1518",2014-05-23 19:15:00,90,0,0,5,23,5,19,15,18.94,1,1,343,41,0,0
"1519",2014-05-23 19:30:00,87,0,0,5,23,5,19,30,18.93,1,0,367,41,0,0
"1520",2014-05-23 19:45:00,89,0,0,5,23,5,19,45,18.93,1,0,347,41,0,0
"1521",2014-05-23 20:00:00,73,0,0,5,23,5,20,0,18.93,1,0,430,41,0,0
"1522",2014-05-23 20:15:00,69,0,0,5,23,5,20,15,18.93,1,0,456,41,0,0
"1523",2014-05-23 20:30:00,70,0,0,5,23,5,20,30,17.22,1,0,521,41,0,0
"1524",2014-05-23 20:45:00,74,0,1,5,23,5,20,45,17.22,1,0,549,41,0,0
"1525",2014-05-23 21:00:00,55,0,1,5,23,5,21,0,17.22,1,0,582,41,0,0
"1526",2014-05-23 21:15:00,58,0,1,5,23,5,21,15,17.22,1,0,726,41,0,0
"1527",2014-05-23 21:30:00,54,0,1,5,23,5,21,30,17.42,1,0,761,41,0,0
"1528",2014-05-23 21:45:00,45,0,1,5,23,5,21,45,17.42,1,0,834,41,0,0
"1529",2014-05-23 22:00:00,41,0,1,5,23,5,22,0,17.42,1,0,851,41,0,0
"1530",2014-05-23 22:15:00,54,0,1,5,23,5,22,15,17.42,1,0,900,41,0,0
"1531",2014-05-23 22:30:00,39,0,1,5,23,5,22,30,16.86,1,0,961,41,0,0
"1532",2014-05-23 22:45:00,56,0,1,5,23,5,22,45,16.86,1,0,897,41,0,0
"1533",2014-05-23 23:00:00,32,0,1,5,23,5,23,0,16.86,1,0,877,41,0,0
"1534",2014-05-23 23:15:00,47,0,1,5,23,5,23,15,16.86,1,0,769,41,0,0
"1535",2014-05-23 23:30:00,29,0,1,5,23,5,23,30,15.87,1,0,743,41,0,0
"1536",2014-05-23 23:45:00,18,0,1,5,23,5,23,45,15.87,1,0,769,41,0,0
"1537",2014-05-24 00:00:00,0,1,1,6,24,5,0,0,15.87,1,0,773,27,0,0
"1538",2014-05-24 17:00:00,45,1,0,6,24,5,17,0,19.35,1,0,503,27,0,0
"1539",2014-05-24 17:15:00,35,1,0,6,24,5,17,15,19.35,1,1,487,27,0,0
"1540",2014-05-24 17:30:00,13,1,0,6,24,5,17,30,20.31,1,2,513,27,0,0
"1541",2014-05-24 17:45:00,25,1,0,6,24,5,17,45,20.31,1,0,581,27,0,0
"1542",2014-05-24 18:00:00,19,1,0,6,24,5,18,0,20.31,1,0,508,27,0,0
"1543",2014-05-24 18:15:00,24,1,0,6,24,5,18,15,20.31,1,0,451,27,0,0
"1544",2014-05-24 18:30:00,21,1,0,6,24,5,18,30,19.97,0,1,513,27,0,0
"1545",2014-05-24 18:45:00,16,1,0,6,24,5,18,45,19.97,0,0,554,27,0,0
"1546",2014-05-24 19:00:00,13,1,0,6,24,5,19,0,19.97,0,0,421,27,0,0
"1547",2014-05-24 19:15:00,21,1,0,6,24,5,19,15,19.97,0,0,409,27,0,0
"1548",2014-05-24 19:30:00,17,1,0,6,24,5,19,30,18.67,1,0,506,27,0,0
"1549",2014-05-24 19:45:00,18,1,0,6,24,5,19,45,18.67,1,0,481,27,0,0
"1550",2014-05-24 20:00:00,16,1,0,6,24,5,20,0,18.67,1,0,532,27,0,0
"1551",2014-05-24 20:15:00,15,1,0,6,24,5,20,15,18.67,1,0,563,27,0,0
"1552",2014-05-24 20:30:00,11,1,0,6,24,5,20,30,16.72,1,1,620,27,0,0
"1553",2014-05-24 20:45:00,16,1,1,6,24,5,20,45,16.72,1,0,645,27,0,0
"1554",2014-05-24 21:00:00,11,1,1,6,24,5,21,0,16.72,1,1,625,27,0,0
"1555",2014-05-24 21:15:00,10,1,1,6,24,5,21,15,16.72,1,0,619,27,0,0
"1556",2014-05-24 21:30:00,18,1,1,6,24,5,21,30,16.02,1,0,578,27,0,0
"1557",2014-05-24 21:45:00,16,1,1,6,24,5,21,45,16.02,1,1,639,27,0,0
"1558",2014-05-24 22:00:00,19,1,1,6,24,5,22,0,16.02,1,1,604,27,0,0
"1559",2014-05-24 22:15:00,22,1,1,6,24,5,22,15,16.02,1,0,631,27,0,0
"1560",2014-05-24 22:30:00,15,1,1,6,24,5,22,30,15.84,1,0,620,27,0,0
"1561",2014-05-24 22:45:00,18,1,1,6,24,5,22,45,15.84,1,1,579,27,0,0
"1562",2014-05-24 23:00:00,16,1,1,6,24,5,23,0,15.84,1,0,499,27,0,0
"1563",2014-05-24 23:15:00,9,1,1,6,24,5,23,15,15.84,1,0,482,27,0,0
"1564",2014-05-24 23:30:00,11,1,1,6,24,5,23,30,15.39,0,0,528,27,0,0
"1565",2014-05-24 23:45:00,14,1,1,6,24,5,23,45,15.39,0,0,552,27,0,0
"1566",2014-05-25 00:00:00,0,1,1,7,25,5,0,0,15.39,0,0,451,19,0,0
"1567",2014-05-25 17:00:00,18,1,0,7,25,5,17,0,24.59,0,0,433,19,0,0
"1568",2014-05-25 17:15:00,16,1,0,7,25,5,17,15,24.59,0,0,448,19,0,0
"1569",2014-05-25 17:30:00,14,1,0,7,25,5,17,30,26.01,0,0,460,19,0,0
"1570",2014-05-25 17:45:00,13,1,0,7,25,5,17,45,26.01,0,1,550,19,0,0
